Chat,Time,ID,Text
146,120940236.9,Not,ended up going to penn afterwards
146,120940247.8,Edgwired,what happened there?
146,120940281.7,Not,just another party
146,120940291.5,Edgwired,do you know which one?
146,120940305.5,Not,a frat party
146,120940309.8,Edgwired,LOL
146,120940312.1,Edgwired,which frat?
146,120940360.7,Not,don't know'
146,120940377.9,Edgwired,I'm wondering if it was the Zeta Psi party'
146,120940383.3,Edgwired,I think they had theirs last night
146,120940397.1,Edgwired,That's the big house on 34th and Walnut'
146,120940408.1,Not,it was on 40th and Walnut
146,120940412.8,Edgwired,ok
146,120940422.6,Edgwired,What are you up to today?,
146,120940480.1,Not,gym practice,
146,120940483.6,Not,3-6:30,
146,120940502,Edgwired,Are you going to this thing tonight with a group of people?,
146,120940514.6,Not,yes,
146,120940543,Edgwired,Do you mind if I join you?,
146,120940610.9,Not,"actually, i'm not 100% sure what we''re doing before we go...so i mean",);
146,120940630.9,Edgwired,aight,
146,120940668.7,Not,i'm gonna get some food',
146,120940673.4,Not,later hottie,
146,120940675.9,Edgwired,laters,
147,108703174,Not,hi,
147,108703186.2,Edgwired,hi again,
147,108703218.4,Not,":,)",
147,108703222,Not,u wanna trade pix,
147,108703228.2,Edgwired,sure,
148,108703649.9,Not,u there
148,108703654.2,Edgwired,yup
148,108703680.9,Not,u emailing them stud
148,108703687.8,Edgwired,didn't you get my links?'
148,108703699.9,Not,no they wherent showin up
148,108703709.8,Edgwired,http://neocyde.net/smile_small.jpg
148,108703715.8,Edgwired,that didn't show up:??'
148,108703732.1,Not,now it did
148,108703740.2,Not,ur cute
148,108703743.5,Edgwired,thanks
148,108703750.5,Not,did u get my pix
148,108703754.2,Edgwired,yup
148,108703759,Not,and hehe
148,108703782.4,Edgwired,i like them
148,108703791,Not,":,)"
148,108703794.2,Not,do u have a bf
148,108703801.7,Edgwired,nope,
148,108703823.4,Not,is that the only other pic u have,
148,108703835.6,Edgwired,http://neocyde.net/wine.jpg,
148,108703854.8,Not,cute,
149,105394206.3,Edgwired,howzit going?,
149,105394213.8,Not,i can't chat man sorry,);
149,105394220.3,Edgwired,laters,
150,116207921.5,Not,Hi,
150,116207927.1,Edgwired,hi,
150,116207942.9,Not,how's ur summer break?',
150,116208049.5,Edgwired,no break for me,
150,116208051.5,Edgwired,i've graduated',
150,116208058.3,Not,good for you,
150,116208170.7,Edgwired,what's up with you?',
150,116208184.7,Not,"nothing much, same old",
150,116208189.8,Not,just getting ready for school,
150,116208287,Edgwired,when do you go back?
150,116208341.9,Not,end of this month
150,116208408.3,Not,"so, where do you work now?"
150,116208439.1,Edgwired,in manayunk
150,116208583.8,Not,kool
151,116208780.5,Edgwired,where's hojme?'
151,116208794.1,Not,huh?
151,116208801.9,Edgwired,you're at home right?'
151,116208807,Edgwired,before going to school?
151,116208813.4,Not,yup
151,116208820.6,Edgwired,where is home?
151,116208826.3,Not,southphilly
151,116208833.1,Not,near the stadium
151,116208861.4,Edgwired,decent
151,116208863.9,Edgwired,i just moved into cc
151,116208881.4,Not,do you like it?
151,116208887.6,Edgwired,i love it
151,116208891.4,Edgwired,i'm still getting used to it'
151,116209022.4,Not,"well, everything happen in cc, you won't be bore.'"
151,116209071.9,Edgwired,that i am not
151,116209126,Edgwired,"so, we met on g.com right?"
151,116209209.7,Not,I think so
151,116209222.5,Edgwired,was it a while ago
151,116209260.5,Not,I think so
151,116209276.2,Not,ur name's Matt right?'
151,116209312,Edgwired,nope
151,116209313,Edgwired,Mike
151,116209314.6,Edgwired,yours?
151,116209318.4,Not,Erik
151,116209319.4,Not,sorry
151,116209320.5,Not,lol
151,116209376.9,Edgwired,np
151,116209411.3,Edgwired,where do you go to school?
151,116209427.8,Not,Drexel
151,116209489.4,Not,do you have a pic online?
151,116209497.9,Not,I don't even know what ya look like'
151,116209498.4,Edgwired,yup
151,116209499.4,Edgwired,you?
151,116209503.1,Not,yeah
151,116209522,Edgwired,http://neocyde.net/smile_small.jpg
151,116209630.4,Not,http://hometown.aol.com/xplash69
151,116209681.9,Not,I remember you know
151,116209696.7,Edgwired,right
151,116209733.3,Not,:-D
151,116209827.2,Not,"gotta go, catch you later bud"
151,116209829.8,Edgwired,ok
151,116209830.8,Edgwired,laters
152,116460040.3,Not,"hey, r u going to 12 air this Friday?"
152,116460052.8,Edgwired,i hadn't planned on it'
152,116460055.2,Edgwired,why do you ask
152,116460098.9,Not,just wonder
152,116460113.9,Not,it's Asian nite on the 2nd friday of each month'
152,116460137.3,Edgwired,hot
153,116460858.9,Not,it's just different'
153,116460882.6,Edgwired,i bet. i used to live in honolulu. every night was asian night. it was great.
153,116460901.4,Not,there asian drag show.....if you into it
153,116460910.2,Edgwired,oh wow
153,116460914.2,Edgwired,that would be clutch
153,116460915.5,Not,you should check it out..
153,116460917.5,Edgwired,i've never seen one'
153,116460920.2,Edgwired,is there a cover?
153,116460920.9,Not,heheh
153,116460930.4,Not,"well, hopefully they don't scare you'"
153,116460947.5,Not,you can go to 12 st gym get a free pass
153,116460962.3,Not,if not I think it's $3 or $5'
153,116460978.5,Edgwired,not bad
153,116460984.1,Edgwired,i've never been to 12th air'
153,116460989.5,Not,really
153,116461001.2,Not,"hmmmmmm well, the show start at 12 am"
153,116461007.9,Not,"so, don't go too early'"
153,116461017.5,Edgwired,ok
153,116461020.8,Edgwired,thanks
153,116461028.7,Not,np
154,117767589.6,Not,are you going to Shampoo tonight?
155,117767961.9,Edgwired,"nah, dj krush on 21st and market"
155,117767965.6,Edgwired,what's going on at shampoo?'
155,117767981.8,Not,nothing really
155,117768019.1,Not,is it gay there?
155,117768023.6,Edgwired,mixed
155,117768029,Not,ok
156,103342209,Not,sup mikey
156,103342241.1,Edgwired,"n,m"
156,103342243.3,Edgwired,chief
156,103342246.5,Edgwired,howzit going
156,103342247.6,Edgwired,?
156,103342278.5,Not,chillion playing watching the pool tourney at the house
156,103342280.7,Not,how u?
156,103342288,Edgwired,very well thanks
156,103342294.3,Edgwired,with family for the holiday
156,103342303.9,Not,noice happy easter
156,103342310.3,Edgwired,and to you
156,103342323,Edgwired,who's holding up in the tournament?'
156,103342342.1,Not,not many like 2 house teams
156,103342346.6,Not,but its the semis soon
156,103342348.3,Not,so well see
156,103342385.9,Edgwired,how late did it go this morning?
156,103342461.6,Not,well last nite was all first rounds but tonite id say 3 am
156,103342477.9,Edgwired,and there are a good number of people hanging out?
156,103342535.3,Not,indded harlan just got here
156,103342538.7,Not,brb
156,103342541.5,Edgwired,k
157,103348782.1,Not,hey mikey sorry to ask but do u have any flash shaite?
157,103348791.5,Edgwired,yup
157,103348794.3,Edgwired,you want the program?
157,103348812,Not,sure
157,103348815.1,Edgwired,k
157,103348819.8,Not,sweeet!!!!!!!
157,103348834.4,Edgwired,you want it on disc?
157,103348856.2,Not,mm can u send it to me thru aim or no?
157,103348908.9,Edgwired,i'm thinking the zip is on a dvd upstairs'
157,103348916.1,Edgwired,and it's the whole studio'
157,103348920.3,Not,in me house?
157,103348923.6,Edgwired,so it's like several hundred Mb',
157,103348929.3,Edgwired,LOl,
157,103348930.9,Edgwired,nah,
157,103348932.3,Edgwired,mine,
157,103348938.3,Not,oh ok,
157,103348945.1,Edgwired,i'll tell you what though',
157,103348952,Not,shoot,
157,103348983.9,Edgwired,I'll get it sent up to your house this week,);
157,103349079.3,Edgwired,hold up,
157,103349083.3,Edgwired,i can probably find it quickly,
157,103349098.3,Not,ur the man thanks so much,
158,103435183.5,Edgwired,yo,
158,103435199.4,Not,"hey sorry i cut u off last nite, the pool tounrey was getting heated",
158,103435206.2,Edgwired,no worries chief,
158,103435207.2,Edgwired,at all,
158,103435213.9,Edgwired,i put flash up on my site for you,
158,103435218.5,Edgwired,how did it turn out?
158,103435239,Not,we ddint win but the team we wanted to did
158,103435248.7,Not,and more iimportantly the st a's guys didnt'
158,103435252.4,Edgwired,ha
158,103435255.8,Edgwired,nothing changes
158,103435259.1,Not,noice dud thanks so much whats ur site id?
158,103435262.9,Not,TRUE
158,103435266.8,Edgwired,http://neocyde.net/Flash
158,103435274.3,Not,u need anything i can get u?
158,103435283.7,Edgwired,i'll think about it and let you know'
158,103435288.8,Not,kool
158,103435301.2,Edgwired,aight
158,103435303.6,Edgwired,i'm off to read'
158,103435306.5,Edgwired,enjoy your night
158,103435324.8,Not,u2 tahnks man
158,103435459.8,Edgwired,serial #: FLD700 - 58406 - 63386 - 47902
159,100474148.5,Not,do you know how to comment out html?
159,100474170.5,Edgwired,in an html document?
159,100474176,Not,yeah
159,100474185.9,Edgwired,<tt> maybe?
159,100474217.5,Edgwired,i'm not sure that you can comment it out like you can in real programming languages'
159,100474357.6,Not,<!-- html -->
159,100474361.7,Edgwired,ah
159,100474363.7,Edgwired,who knew
159,100474379.2,Not,www.utoronto.ca apparently
159,100474396.4,Edgwired,so that's what they do in cananda'
160,100479063.5,Not,what's up?'
160,100479063.9,Not,what's up?'
160,100479081.5,Edgwired,i'm quietly cursing these photographs'
160,100479084.2,Edgwired,what's up with you'
160,100479089.7,Not,not much
160,100479094,Not,working on some bullshit letter
160,100479109.7,Not,and finding out where you are with box and qrg
160,100479128.1,Edgwired,i don't think these new photos are going to work'
160,100479132,Edgwired,for the box
160,100479146.2,Edgwired,maybe the kite
160,100479149.2,Edgwired,but not the grass
160,100479159.3,Not,how do we get others
160,100479159.8,Not,?
160,100479162.9,Edgwired,take more
160,100479165.4,Edgwired,with film
160,100479168.6,Edgwired,not a digital camera
160,100479175.8,Edgwired,perferably in a place where the grass is alive
160,100479179.9,Edgwired,and the leaves have been raked
160,100479189.9,Edgwired,also without headstones
160,100479192.7,Edgwired,would be nice
160,100479214.2,Edgwired,probably a good idea to get more shots of hte kite too
160,100479218.8,Edgwired,i was able to mess with it
160,100479226.4,Edgwired,but i still don't think it works all that well'
160,100479251.7,Not,how did you take shots of the kite?
160,100479257.4,Edgwired,i didn't'
160,100479259.3,Edgwired,but
160,100479265.3,Edgwired,jason and some kid from school
160,100479269.6,Edgwired,hung it in the office
160,100479277.7,Edgwired,problem is
160,100479286.4,Edgwired,the fabric just lays there
160,100479291.7,Edgwired,and the image quality is still bad
160,100479328.5,Not,do you have any solutions?
160,100479329.9,Edgwired,it doesn't look like its flying'
160,100479339.2,Not,i only have digicam
160,100479340.5,Edgwired,we need a film camera
160,100479344.4,Edgwired,and a nice day
160,100479348.9,Edgwired,in Florida
160,100479351.5,Edgwired,ha
160,100479361.9,Edgwired,not florida
160,100479366.8,Edgwired,florida is too flat
160,100479398.4,Not,seriously hto
160,100479399.2,Not,tho
160,100479407.3,Edgwired,the first two are serious
160,100479423.2,Edgwired,these pictures should be taken with slide film
160,100479473,Edgwired,i don't know where you find green grass this time of year'
160,100479561,Not,can we just make do?
160,100480376.4,Edgwired,i just spoke to jason
160,100480392.9,Not,yeah
160,100480394.1,Not,i know
160,100480398.8,Not,what's up with that'
160,100480451.8,Edgwired,we're going to use what we''ve got now to mock up the box and then try to get new photos whenever it works out'
160,100480458.1,Not,sounds good
160,100480551.7,Not,what else is new with you
160,100480570.2,Edgwired,um.... i formatted my powerbook
160,100480578.7,Edgwired,it's much better now',
160,100480596.5,Not,that's good',
160,100480620.8,Edgwired,very. i don't know why,);
160,100480630.6,Edgwired,no complications,
160,100480984.3,Edgwired,how was suzanne's trip?',
160,100480989.3,Not,she's still there',
160,100480994.4,Not,friday she returns,
160,100480999.7,Edgwired,"damn, two weeks?",
160,100481006,Not,nah,
160,100481008.3,Not,she left friday,
160,100481011.6,Not,5:00 AM,
160,100481015.8,Not,or thereabouts,
160,100481024.8,Edgwired,she's in nashville?',
160,100481038.4,Edgwired,tell her to go to the Grand Old Opry,
160,100481053,Not,nah,
160,100481054.4,Not,sorry,
160,100481060.1,Edgwired,come on!
160,100481063.8,Not,dude
160,100481064.6,Edgwired,she'll like it'
160,100481066.2,Not,she's in belize'
160,100481072.1,Not,she returned from tn a while ago
160,100481076.4,Not,said the people were fready
160,100481077.5,Not,freaky
160,100481081.5,Edgwired,yeah
160,100481082.6,Edgwired,TRUE
160,100481088.9,Edgwired,belize
160,100481094,Edgwired,where is belize?
160,100481098.9,Not,near mexico
160,100481105.2,Not,se of mexico
160,100481108.9,Not,nearly bordering
160,100481177.7,Edgwired,doing the same thing?
160,100481213.1,Not,no
160,100481216.5,Not,spring break
160,100481331.8,Edgwired,with friends?
160,100481369.5,Not,yeah
160,100481372,Not,19 of them
160,100481377.9,Edgwired,all girls?
160,100481382.4,Not,11 guys
160,100481384.4,Not,19 girls
160,100481385.7,Not,total
160,100481388.8,Not,wait
160,100481390.8,Not,11 guys
160,100481392.4,Not,9 girls
160,100481402,Edgwired,ah
160,100481409.5,Edgwired,you didn't want to go?'
160,100481413.5,Not,wasn't offered'
160,100481420.4,Not,probably wouldn't have wanted to'
160,100481430,Edgwired,she didn't ask?'
160,100481437.5,Not,more of a we've been friends for 4 years its our senior spring break'
160,100481442.9,Not,would have been out of place
160,100481466.7,Not,i'm not worried about it'
160,100481468.1,Not,at all
160,100481474.2,Edgwired,i'm not worried about it either'
160,100481478.7,Edgwired,but i think she could have asked
160,100481484.4,Not,oh well
161,100482165.3,Not,alright... take it easy.. .talk toyou later
161,100482171.6,Edgwired,ok dan
161,100482175.4,Edgwired,i'll catch up with you'
162,100645120,Not,thinking about getting a cat
162,100645129,Edgwired,a stuffed cat?
162,100645131.4,Not,nah
162,100645133.3,Not,kitty
162,100645135.2,Not,kitty cat
162,100645169,Edgwired,is this all of a sudden?
162,100645179.1,Not,been thinking about it
162,100645191.3,Not,then someone julian knows has a kitty
162,100645194.6,Edgwired,you know you have to like feed it and stuff?
162,100645198.1,Not,yeah
162,100645200.5,Not,i'm aware'
162,100645205.5,Not,i've been thinking about it since last night'
162,100645213.2,Edgwired,keep thinking for a week
162,100645219.6,Edgwired,and then decide
162,100645221.4,Not,yeah
162,100645225,Not,i'm going to check it out todya'
162,100645230.2,Edgwired,big cat?
162,100645232.4,Edgwired,kitten?
162,100645234.1,Not,kitten
162,100645239.3,Edgwired,boy or girl?
162,100645245.2,Not,not sure
162,100645247,Not,have to find that out
162,100645253.2,Edgwired,fixed?
162,100645265.4,Not,have to get that done
162,100645270.2,Not,but that costs like $40
162,100645297.9,Edgwired,boys are better than girls
162,100645303.3,Not,yeah
162,100645305,Not,obviously
162,100645311.3,Not,cause they aren't crazy emotional and pissy'
162,100645313.4,Not,just like human
